"db","lgbm","svm","rf","dt","knn","xgb","xrf","svml","lr","ridge","passive","lda","qda","nb","gbm","mlp"
"movement_libras",0.833333333333333,0.844444444444444,0.888888888888889,0.666666666666667,0.777777777777778,0.766666666666667,0.6,0.788888888888889,0.833333333333333,0.622222222222222,0.688888888888889,0.677777777777778,0.333333333333333,0.677777777777778,0.688888888888889,0.922222222222222
"mux6",0.90625,1,0.9375,0.9375,0.9375,1,0.90625,0.65625,0.65625,0.65625,0.65625,0.65625,0.875,0.65625,1,0.84375
"mux6",0.96875,1,0.9375,1,1,1,0.875,0.65625,0.65625,0.65625,0.59375,0.65625,0.90625,0.6875,1,0.84375
"mux6",0.84375,0.90625,1,1,1,0.9375,0.875,0.53125,0.53125,0.53125,0.59375,0.53125,0.875,0.5625,1,0.71875
"mux6",0.90625,1,1,1,0.9375,1,0.875,0.65625,0.65625,0.65625,0.625,0.65625,0.90625,0.65625,1,0.90625
"new_thyroid",0.962962962962963,1,0.981481481481482,0.944444444444444,0.981481481481482,0.962962962962963,0.962962962962963,0.981481481481482,0.981481481481482,0.833333333333333,1,0.944444444444444,0.981481481481482,0.962962962962963,0.944444444444444,1
"new_thyroid",0.944444444444444,0.944444444444444,0.944444444444444,0.962962962962963,0.944444444444444,0.944444444444444,0.925925925925926,0.944444444444444,0.944444444444444,0.851851851851852,0.944444444444444,0.888888888888889,0.944444444444444,0.944444444444444,0.944444444444444,0.944444444444444
"new_thyroid",0.888888888888889,0.944444444444444,0.925925925925926,0.907407407407407,0.888888888888889,0.907407407407407,0.888888888888889,0.888888888888889,0.907407407407407,0.87037037037037,0.888888888888889,0.87037037037037,0.944444444444444,0.962962962962963,0.925925925925926,0.907407407407407
"new_thyroid",0.981132075471698,0.981132075471698,1,1,0.981132075471698,0.962264150943396,0.981132075471698,0.981132075471698,1,0.886792452830189,1,0.924528301886792,0.981132075471698,1,0.981132075471698,1
"pima",0.744791666666667,0.723958333333333,0.739583333333333,0.723958333333333,0.71875,0.729166666666667,0.734375,0.744791666666667,0.75,0.744791666666667,0.682291666666667,0.739583333333333,0.713541666666667,0.71875,0.75,0.729166666666667
"pima",0.697916666666667,0.729166666666667,0.755208333333333,0.677083333333333,0.723958333333333,0.713541666666667,0.755208333333333,0.744791666666667,0.739583333333333,0.739583333333333,0.697916666666667,0.739583333333333,0.71875,0.729166666666667,0.744791666666667,0.75
"pima",0.765625,0.791666666666667,0.776041666666667,0.75,0.755208333333333,0.755208333333333,0.78125,0.770833333333333,0.78125,0.770833333333333,0.661458333333333,0.776041666666667,0.776041666666667,0.78125,0.78125,0.760416666666667
"pima",0.71875,0.78125,0.776041666666667,0.645833333333333,0.78125,0.708333333333333,0.776041666666667,0.8125,0.822916666666667,0.807291666666667,0.53125,0.807291666666667,0.786458333333333,0.791666666666667,0.78125,0.765625
"prnn_crabs",0.92,0.96,0.9,0.86,0.94,0.92,0.9,1,1,1,1,1,1,0.62,0.92,1
"prnn_crabs",0.96,0.98,0.9,0.84,0.96,0.9,0.88,1,0.98,1,1,1,1,0.64,0.9,1
"prnn_crabs",0.96,0.92,0.92,0.92,0.92,0.96,0.96,1,0.98,1,1,1,1,0.62,0.94,0.98
"prnn_crabs",0.96,0.98,0.96,0.9,0.98,0.96,0.94,0.98,0.98,0.98,0.98,1,1,0.62,0.96,0.98
"prnn_fglass",0.807692307692308,0.788461538461538,0.807692307692308,0.75,0.711538461538462,0.769230769230769,0.788461538461538,0.615384615384615,0.673076923076923,0.596153846153846,0.384615384615385,0.711538461538462,0.576923076923077,0.538461538461538,0.826923076923077,0.730769230769231
"prnn_fglass",0.784313725490196,0.705882352941177,0.745098039215686,0.607843137254902,0.666666666666667,0.745098039215686,0.725490196078431,0.627450980392157,0.647058823529412,0.568627450980392,0.549019607843137,0.588235294117647,0.666666666666667,0.431372549019608,0.725490196078431,0.666666666666667
"prnn_fglass",0.784313725490196,0.666666666666667,0.725490196078431,0.725490196078431,0.686274509803922,0.803921568627451,0.686274509803922,0.568627450980392,0.549019607843137,0.549019607843137,0.509803921568627,0.549019607843137,0.372549019607843,0.196078431372549,0.705882352941177,0.627450980392157
"prnn_fglass",0.764705882352941,0.725490196078431,0.764705882352941,0.607843137254902,0.568627450980392,0.686274509803922,0.784313725490196,0.627450980392157,0.647058823529412,0.549019607843137,0.490196078431373,0.666666666666667,0.529411764705882,0.372549019607843,0.784313725490196,0.627450980392157
"prnn_synth",0.841269841269841,0.873015873015873,0.793650793650794,0.746031746031746,0.857142857142857,0.841269841269841,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.857142857142857,0.873015873015873,0.873015873015873,0.857142857142857,0.841269841269841,0.873015873015873
"prnn_synth",0.746031746031746,0.80952380952381,0.777777777777778,0.793650793650794,0.80952380952381,0.777777777777778,0.761904761904762,0.80952380952381,0.80952380952381,0.80952380952381,0.777777777777778,0.80952380952381,0.80952380952381,0.80952380952381,0.825396825396825,0.825396825396825
"prnn_synth",0.82258064516129,0.870967741935484,0.870967741935484,0.82258064516129,0.854838709677419,0.838709677419355,0.854838709677419,0.887096774193548,0.887096774193548,0.903225806451613,0.774193548387097,0.903225806451613,0.903225806451613,0.903225806451613,0.854838709677419,0.903225806451613
"prnn_synth",0.887096774193548,0.870967741935484,0.919354838709677,0.838709677419355,0.854838709677419,0.854838709677419,0.870967741935484,0.82258064516129,0.82258064516129,0.82258064516129,0.758064516129032,0.82258064516129,0.82258064516129,0.806451612903226,0.870967741935484,0.82258064516129
"profb",0.678571428571429,0.69047619047619,0.678571428571429,0.55952380952381,0.630952380952381,0.660714285714286,0.672619047619048,0.642857142857143,0.654761904761905,0.642857142857143,0.553571428571429,0.648809523809524,0.642857142857143,0.613095238095238,0.672619047619048,0.654761904761905
"profb",0.636904761904762,0.672619047619048,0.672619047619048,0.541666666666667,0.577380952380952,0.607142857142857,0.636904761904762,0.660714285714286,0.660714285714286,0.666666666666667,0.553571428571429,0.660714285714286,0.642857142857143,0.660714285714286,0.648809523809524,0.642857142857143
"profb",0.702380952380952,0.666666666666667,0.732142857142857,0.678571428571429,0.642857142857143,0.678571428571429,0.702380952380952,0.702380952380952,0.720238095238095,0.702380952380952,0.708333333333333,0.714285714285714,0.625,0.625,0.702380952380952,0.672619047619048
"profb",0.69047619047619,0.672619047619048,0.702380952380952,0.583333333333333,0.636904761904762,0.666666666666667,0.702380952380952,0.68452380952381,0.68452380952381,0.678571428571429,0.571428571428571,0.68452380952381,0.69047619047619,0.708333333333333,0.666666666666667,0.696428571428571
"saheart",0.646551724137931,0.689655172413793,0.629310344827586,0.551724137931034,0.655172413793103,0.646551724137931,0.663793103448276,0.672413793103448,0.672413793103448,0.681034482758621,0.53448275862069,0.681034482758621,0.71551724137931,0.663793103448276,0.689655172413793,0.681034482758621
"saheart",0.681034482758621,0.71551724137931,0.71551724137931,0.620689655172414,0.603448275862069,0.706896551724138,0.706896551724138,0.706896551724138,0.71551724137931,0.71551724137931,0.594827586206897,0.71551724137931,0.681034482758621,0.706896551724138,0.706896551724138,0.71551724137931
"saheart",0.68695652173913,0.730434782608696,0.68695652173913,0.669565217391304,0.71304347826087,0.669565217391304,0.678260869565217,0.739130434782609,0.747826086956522,0.730434782608696,0.51304347826087,0.730434782608696,0.71304347826087,0.730434782608696,0.695652173913043,0.730434782608696
"saheart",0.626086956521739,0.71304347826087,0.669565217391304,0.660869565217391,0.669565217391304,0.660869565217391,0.71304347826087,0.765217391304348,0.756521739130435,0.765217391304348,0.68695652173913,0.765217391304348,0.660869565217391,0.721739130434783,0.71304347826087,0.730434782608696
"schizo",0.458823529411765,0.6,0.529411764705882,0.364705882352941,0.470588235294118,0.482352941176471,0.552941176470588,0.647058823529412,0.611764705882353,0.658823529411765,0.6,0.611764705882353,0.447058823529412,0.470588235294118,0.423529411764706,0.482352941176471
"schizo",0.588235294117647,0.588235294117647,0.6,0.552941176470588,0.505882352941176,0.541176470588235,0.6,0.576470588235294,0.6,0.588235294117647,0.505882352941176,0.6,0.458823529411765,0.529411764705882,0.588235294117647,0.517647058823529
"schizo",0.458823529411765,0.6,0.494117647058824,0.411764705882353,0.411764705882353,0.447058823529412,0.482352941176471,0.576470588235294,0.564705882352941,0.564705882352941,0.517647058823529,0.541176470588235,0.435294117647059,0.541176470588235,0.470588235294118,0.541176470588235
"schizo",0.517647058823529,0.611764705882353,0.541176470588235,0.411764705882353,0.541176470588235,0.517647058823529,0.588235294117647,0.611764705882353,0.588235294117647,0.623529411764706,0.482352941176471,0.588235294117647,0.458823529411765,0.529411764705882,0.541176470588235,0.517647058823529
"solar_flare_1",0.759493670886076,0.79746835443038,0.734177215189873,0.721518987341772,0.569620253164557,0.759493670886076,0.784810126582278,0.683544303797468,0.708860759493671,0.658227848101266,0.658227848101266,0.632911392405063,0.215189873417722,0.443037974683544,0.734177215189873,0.721518987341772
"solar_flare_1",0.734177215189873,0.759493670886076,0.734177215189873,0.69620253164557,0.734177215189873,0.746835443037975,0.721518987341772,0.734177215189873,0.79746835443038,0.69620253164557,0.708860759493671,0.721518987341772,0.20253164556962,0.620253164556962,0.69620253164557,0.759493670886076
"solar_flare_1",0.734177215189873,0.708860759493671,0.772151898734177,0.69620253164557,0.645569620253165,0.734177215189873,0.734177215189873,0.645569620253165,0.734177215189873,0.670886075949367,0.620253164556962,0.632911392405063,0.20253164556962,0.544303797468354,0.772151898734177,0.658227848101266
"solar_flare_1",0.705128205128205,0.717948717948718,0.705128205128205,0.692307692307692,0.730769230769231,0.730769230769231,0.705128205128205,0.717948717948718,0.705128205128205,0.653846153846154,0.692307692307692,0.653846153846154,0.205128205128205,0.358974358974359,0.730769230769231,0.705128205128205
"solar_flare_2",0.752808988764045,0.745318352059925,0.756554307116105,0.737827715355805,0.711610486891386,0.771535580524345,0.764044943820225,0.749063670411985,0.760299625468165,0.681647940074906,0.662921348314607,0.741573033707865,0.134831460674157,0.670411985018727,0.764044943820225,0.767790262172285
"solar_flare_2",0.730337078651685,0.805243445692884,0.722846441947566,0.737827715355805,0.730337078651685,0.726591760299625,0.775280898876405,0.760299625468165,0.782771535580524,0.659176029962547,0.640449438202247,0.771535580524345,0.138576779026217,0.760299625468165,0.722846441947566,0.794007490636704
"solar_flare_2",0.703007518796993,0.736842105263158,0.699248120300752,0.699248120300752,0.669172932330827,0.710526315789474,0.729323308270677,0.744360902255639,0.740601503759398,0.642857142857143,0.612781954887218,0.725563909774436,0.139097744360902,0.646616541353383,0.721804511278195,0.740601503759398
"solar_flare_2",0.725563909774436,0.74812030075188,0.718045112781955,0.718045112781955,0.710526315789474,0.721804511278195,0.736842105263158,0.740601503759398,0.75187969924812,0.672932330827068,0.582706766917293,0.744360902255639,0.139097744360902,0.669172932330827,0.74812030075188,0.744360902255639
"sonar",0.884615384615385,0.769230769230769,0.846153846153846,0.673076923076923,0.788461538461538,0.884615384615385,0.807692307692308,0.673076923076923,0.730769230769231,0.75,0.692307692307692,0.730769230769231,0.673076923076923,0.634615384615385,0.865384615384615,0.807692307692308
"sonar",0.807692307692308,0.826923076923077,0.788461538461538,0.75,0.673076923076923,0.769230769230769,0.730769230769231,0.711538461538462,0.711538461538462,0.692307692307692,0.711538461538462,0.692307692307692,0.634615384615385,0.730769230769231,0.788461538461538,0.807692307692308
"sonar",0.923076923076923,0.807692307692308,0.846153846153846,0.692307692307692,0.884615384615385,0.903846153846154,0.788461538461538,0.75,0.75,0.769230769230769,0.769230769230769,0.769230769230769,0.653846153846154,0.615384615384615,0.865384615384615,0.884615384615385
"sonar",0.903846153846154,0.903846153846154,0.865384615384615,0.730769230769231,0.75,0.865384615384615,0.788461538461538,0.730769230769231,0.711538461538462,0.788461538461538,0.788461538461538,0.807692307692308,0.769230769230769,0.730769230769231,0.923076923076923,0.865384615384615
"soybean",0.93491124260355,0.85207100591716,0.928994082840237,0.899408284023669,0.781065088757396,0.946745562130177,0.923076923076923,0.899408284023669,0.893491124260355,0.863905325443787,0.863905325443787,0.905325443786982,0.0236686390532544,0.846153846153846,0.940828402366864,0.881656804733728
"soybean",0.917159763313609,0.863905325443787,0.940828402366864,0.893491124260355,0.816568047337278,0.905325443786982,0.911242603550296,0.881656804733728,0.875739644970414,0.857988165680473,0.857988165680473,0.869822485207101,0.0236686390532544,0.846153846153846,0.928994082840237,0.869822485207101
"soybean",0.958579881656805,0.875739644970414,0.952662721893491,0.964497041420118,0.798816568047337,0.952662721893491,0.928994082840237,0.928994082840237,0.917159763313609,0.899408284023669,0.893491124260355,0.917159763313609,0.0236686390532544,0.887573964497041,0.946745562130177,0.917159763313609
"soybean",0.958333333333333,0.833333333333333,0.952380952380952,0.928571428571429,0.773809523809524,0.93452380952381,0.922619047619048,0.922619047619048,0.916666666666667,0.857142857142857,0.880952380952381,0.892857142857143,0.0238095238095238,0.839285714285714,0.94047619047619,0.904761904761905
"spect",0.791044776119403,0.82089552238806,0.82089552238806,0.776119402985075,0.761194029850746,0.791044776119403,0.805970149253731,0.805970149253731,0.805970149253731,0.82089552238806,0.701492537313433,0.791044776119403,0.791044776119403,0.641791044776119,0.835820895522388,0.82089552238806
"spect",0.850746268656716,0.865671641791045,0.835820895522388,0.805970149253731,0.791044776119403,0.835820895522388,0.865671641791045,0.850746268656716,0.880597014925373,0.865671641791045,0.865671641791045,0.850746268656716,0.865671641791045,0.522388059701492,0.805970149253731,0.895522388059702
"spect",0.805970149253731,0.805970149253731,0.805970149253731,0.761194029850746,0.791044776119403,0.82089552238806,0.82089552238806,0.805970149253731,0.82089552238806,0.835820895522388,0.567164179104478,0.805970149253731,0.805970149253731,0.597014925373134,0.835820895522388,0.82089552238806
"spect",0.848484848484849,0.878787878787879,0.818181818181818,0.787878787878788,0.848484848484849,0.833333333333333,0.803030303030303,0.818181818181818,0.833333333333333,0.863636363636364,0.757575757575758,0.818181818181818,0.757575757575758,0.606060606060606,0.818181818181818,0.818181818181818
"spectf",0.886363636363636,0.852272727272727,0.909090909090909,0.852272727272727,0.795454545454545,0.840909090909091,0.840909090909091,0.863636363636364,0.863636363636364,0.852272727272727,0.840909090909091,0.863636363636364,0.875,0.727272727272727,0.863636363636364,0.920454545454545
"spectf",0.931034482758621,0.850574712643678,0.942528735632184,0.908045977011494,0.758620689655172,0.919540229885057,0.931034482758621,0.816091954022989,0.804597701149425,0.758620689655172,0.816091954022989,0.781609195402299,0.96551724137931,0.758620689655172,0.919540229885057,0.885057471264368
"spectf",0.850574712643678,0.770114942528736,0.827586206896552,0.793103448275862,0.67816091954023,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.666666666666667,0.758620689655172,0.689655172413793,0.873563218390805,0.747126436781609,0.839080459770115,0.781609195402299
"spectf",0.908045977011494,0.839080459770115,0.942528735632184,0.862068965517241,0.666666666666667,0.908045977011494,0.862068965517241,0.793103448275862,0.816091954022989,0.758620689655172,0.735632183908046,0.758620689655172,0.908045977011494,0.632183908045977,0.873563218390805,0.919540229885057
"tae",0.5,0.526315789473684,0.578947368421053,0.552631578947368,0.552631578947368,0.578947368421053,0.526315789473684,0.578947368421053,0.552631578947368,0.578947368421053,0.473684210526316,0.552631578947368,0.552631578947368,0.578947368421053,0.526315789473684,0.552631578947368
"tae",0.552631578947368,0.526315789473684,0.763157894736842,0.736842105263158,0.5,0.605263157894737,0.605263157894737,0.473684210526316,0.473684210526316,0.473684210526316,0.447368421052632,0.473684210526316,0.473684210526316,0.447368421052632,0.710526315789474,0.552631578947368
"tae",0.552631578947368,0.526315789473684,0.631578947368421,0.552631578947368,0.552631578947368,0.657894736842105,0.578947368421053,0.5,0.5,0.5,0.473684210526316,0.5,0.5,0.473684210526316,0.605263157894737,0.631578947368421
"tae",0.594594594594595,0.486486486486487,0.621621621621622,0.594594594594595,0.459459459459459,0.648648648648649,0.540540540540541,0.567567567567568,0.567567567567568,0.567567567567568,0.378378378378378,0.594594594594595,0.567567567567568,0.567567567567568,0.594594594594595,0.459459459459459
"threeOf9",1,1,1,1,0.9296875,1,1,0.7734375,0.765625,0.7734375,0.78125,0.7734375,0.953125,0.78125,1,0.9453125
"threeOf9",1,0.9765625,0.984375,1,0.953125,0.9921875,0.9765625,0.84375,0.84375,0.8515625,0.7890625,0.8515625,0.9140625,0.859375,1,0.8984375
"threeOf9",1,0.9921875,0.9921875,1,0.9296875,1,0.984375,0.828125,0.828125,0.828125,0.8046875,0.828125,0.96875,0.8203125,0.9921875,0.953125
"threeOf9",1,1,0.9765625,0.984375,0.9140625,1,0.984375,0.7890625,0.78125,0.78125,0.7109375,0.78125,0.8984375,0.7734375,1,0.8828125
"tic_tac_toe",1,0.929166666666667,0.9625,0.8875,0.8625,0.995833333333333,0.916666666666667,0.691666666666667,0.6875,0.691666666666667,0.35,0.691666666666667,0.804166666666667,0.75,0.954166666666667,0.85
"tic_tac_toe",1,0.858333333333333,0.933333333333333,0.875,0.833333333333333,0.991666666666667,0.883333333333333,0.6875,0.675,0.6875,0.666666666666667,0.675,0.758333333333333,0.691666666666667,0.895833333333333,0.816666666666667
"tic_tac_toe",1,0.853556485355649,0.924686192468619,0.832635983263598,0.836820083682008,1,0.882845188284519,0.673640167364017,0.669456066945607,0.673640167364017,0.623430962343096,0.669456066945607,0.757322175732218,0.694560669456067,0.920502092050209,0.815899581589958
"tic_tac_toe",1,0.891213389121339,0.941422594142259,0.878661087866109,0.811715481171548,0.99581589958159,0.891213389121339,0.690376569037657,0.707112970711297,0.690376569037657,0.602510460251046,0.694560669456067,0.778242677824268,0.707112970711297,0.96234309623431,0.828451882845188
"tokyo1",0.95,0.945833333333333,0.9375,0.904166666666667,0.945833333333333,0.9375,0.945833333333333,0.9375,0.925,0.933333333333333,0.858333333333333,0.9375,0.8875,0.904166666666667,0.933333333333333,0.941666666666667
"tokyo1",0.9,0.908333333333333,0.904166666666667,0.875,0.916666666666667,0.904166666666667,0.908333333333333,0.895833333333333,0.9,0.908333333333333,0.825,0.908333333333333,0.879166666666667,0.891666666666667,0.904166666666667,0.883333333333333
"tokyo1",0.929166666666667,0.933333333333333,0.9375,0.9125,0.929166666666667,0.929166666666667,0.933333333333333,0.920833333333333,0.925,0.925,0.908333333333333,0.9125,0.741666666666667,0.608333333333333,0.929166666666667,0.9125
"tokyo1",0.933054393305439,0.937238493723849,0.937238493723849,0.916317991631799,0.928870292887029,0.933054393305439,0.933054393305439,0.924686192468619,0.912133891213389,0.912133891213389,0.912133891213389,0.920502092050209,0.857740585774059,0.891213389121339,0.937238493723849,0.928870292887029
"vehicle",0.797169811320755,0.754716981132076,0.764150943396226,0.702830188679245,0.669811320754717,0.773584905660377,0.754716981132076,0.820754716981132,0.816037735849057,0.778301886792453,0.731132075471698,0.811320754716981,0.834905660377358,0.415094339622642,0.778301886792453,0.825471698113208
"vehicle",0.764150943396226,0.745283018867924,0.745283018867924,0.707547169811321,0.768867924528302,0.754716981132076,0.735849056603774,0.773584905660377,0.754716981132076,0.731132075471698,0.75,0.745283018867924,0.844339622641509,0.504716981132076,0.759433962264151,0.820754716981132
"vehicle",0.710900473933649,0.725118483412322,0.739336492890995,0.701421800947867,0.706161137440758,0.720379146919431,0.706161137440758,0.744075829383886,0.729857819905213,0.720379146919431,0.739336492890995,0.734597156398104,0.834123222748815,0.412322274881517,0.748815165876777,0.800947867298578
"vehicle",0.720379146919431,0.744075829383886,0.729857819905213,0.691943127962085,0.696682464454976,0.777251184834123,0.739336492890995,0.781990521327014,0.791469194312796,0.758293838862559,0.710900473933649,0.758293838862559,0.848341232227488,0.464454976303318,0.739336492890995,0.800947867298578
"vote",0.926605504587156,0.972477064220184,0.935779816513762,0.899082568807339,0.972477064220184,0.935779816513762,0.954128440366973,0.954128440366973,0.954128440366973,0.963302752293578,0.926605504587156,0.963302752293578,0.944954128440367,0.954128440366973,0.926605504587156,0.954128440366973
"vote",0.935779816513762,0.926605504587156,0.944954128440367,0.935779816513762,0.917431192660551,0.935779816513762,0.926605504587156,0.935779816513762,0.935779816513762,0.926605504587156,0.963302752293578,0.926605504587156,0.917431192660551,0.926605504587156,0.944954128440367,0.935779816513762
"vote",0.972477064220184,0.972477064220184,0.981651376146789,0.935779816513762,0.944954128440367,0.981651376146789,0.981651376146789,0.981651376146789,0.981651376146789,0.981651376146789,0.954128440366973,0.981651376146789,0.981651376146789,0.972477064220184,0.963302752293578,0.972477064220184
"vote",0.944444444444444,0.953703703703704,0.953703703703704,0.944444444444444,0.925925925925926,0.981481481481482,0.962962962962963,0.962962962962963,0.972222222222222,0.953703703703704,0.953703703703704,0.953703703703704,0.925925925925926,0.916666666666667,0.953703703703704,0.962962962962963
"wdbc",0.993006993006993,0.972027972027972,0.979020979020979,0.909090909090909,0.986013986013986,0.993006993006993,0.958041958041958,0.958041958041958,0.972027972027972,0.979020979020979,0.923076923076923,0.979020979020979,0.958041958041958,0.944055944055944,0.972027972027972,0.979020979020979
"wdbc",0.908450704225352,0.957746478873239,0.915492957746479,0.901408450704225,0.936619718309859,0.901408450704225,0.887323943661972,0.964788732394366,0.957746478873239,0.936619718309859,0.964788732394366,0.929577464788732,0.950704225352113,0.922535211267606,0.922535211267606,0.971830985915493
"wdbc",0.971830985915493,0.97887323943662,0.950704225352113,0.929577464788732,0.971830985915493,0.985915492957746,0.957746478873239,0.964788732394366,0.971830985915493,0.950704225352113,0.964788732394366,0.950704225352113,0.971830985915493,0.915492957746479,0.957746478873239,0.964788732394366
"wdbc",0.97887323943662,0.985915492957746,0.957746478873239,0.957746478873239,0.950704225352113,0.971830985915493,0.964788732394366,0.985915492957746,0.992957746478873,0.97887323943662,0.992957746478873,0.971830985915493,0.936619718309859,0.936619718309859,0.950704225352113,0.992957746478873
"wine_recognition",0.955555555555556,0.955555555555556,0.977777777777778,0.911111111111111,0.955555555555556,0.955555555555556,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,1,0.955555555555556,0.955555555555556,0.888888888888889,0.977777777777778
"wine_recognition",0.977777777777778,0.977777777777778,1,0.888888888888889,0.955555555555556,0.977777777777778,1,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,1,1,1,0.955555555555556,0.977777777777778
"wine_recognition",1,0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,1,1,1,1,1,1,0.977272727272727,0.977272727272727,0.977272727272727
"wine_recognition",1,0.977272727272727,0.977272727272727,0.886363636363636,0.954545454545455,0.954545454545455,1,0.977272727272727,1,0.977272727272727,0.977272727272727,0.977272727272727,1,0.954545454545455,0.931818181818182,1
"xd6",0.991803278688525,1,1,0.979508196721312,0.942622950819672,1,1,0.807377049180328,0.807377049180328,0.807377049180328,0.733606557377049,0.807377049180328,0.987704918032787,0.807377049180328,1,1
"xd6",1,1,1,0.991769547325103,0.94238683127572,1,1,0.823045267489712,0.823045267489712,0.823045267489712,0.683127572016461,0.823045267489712,0.987654320987654,0.823045267489712,1,1
"xd6",1,1,1,1,0.962962962962963,1,1,0.814814814814815,0.814814814814815,0.814814814814815,0.761316872427984,0.814814814814815,0.975308641975309,0.814814814814815,1,1
"xd6",1,1,1,1,0.925925925925926,1,0.987654320987654,0.810699588477366,0.810699588477366,0.810699588477366,0.740740740740741,0.810699588477366,0.97119341563786,0.810699588477366,1,1
"GAMETES_Epi....1H_EDM_1_1",0.615,0.54,0.58,0.495,0.5575,0.6125,0.5375,0.5075,0.5075,0.5075,0.4775,0.5075,0.55,0.5175,0.585,0.5625
"GAMETES_Epi....1H_EDM_1_1",0.5775,0.535,0.54,0.5625,0.545,0.5725,0.58,0.49,0.49,0.49,0.5025,0.49,0.5325,0.5,0.5875,0.55
"GAMETES_Epi....1H_EDM_1_1",0.635,0.59,0.575,0.5375,0.55,0.6225,0.5775,0.5275,0.5275,0.525,0.5175,0.5275,0.64,0.5225,0.565,0.655
"GAMETES_Epi....1H_EDM_1_1",0.62,0.57,0.6,0.53,0.5175,0.6075,0.565,0.5125,0.515,0.515,0.4975,0.515,0.5975,0.515,0.6575,0.6225
"GAMETES_Epi....4H_EDM_1_1",0.6975,0.6375,0.6225,0.5975,0.53,0.6875,0.6825,0.4975,0.495,0.4975,0.485,0.4975,0.6325,0.5075,0.6425,0.705
"GAMETES_Epi....4H_EDM_1_1",0.725,0.605,0.665,0.5675,0.515,0.7075,0.525,0.4875,0.4875,0.4875,0.52,0.485,0.6175,0.455,0.7325,0.72
"GAMETES_Epi....4H_EDM_1_1",0.7325,0.6425,0.6525,0.6075,0.5625,0.7125,0.7675,0.5,0.51,0.505,0.465,0.5025,0.6475,0.5075,0.7275,0.74
"GAMETES_Epi....4H_EDM_1_1",0.7175,0.61,0.645,0.535,0.6175,0.7425,0.6225,0.5075,0.51,0.5075,0.5,0.5075,0.6275,0.4675,0.6025,0.6975
"GAMETES_Epi....2H_EDM_1_1",0.565,0.535,0.605,0.575,0.5475,0.58,0.5725,0.535,0.5325,0.535,0.515,0.535,0.5225,0.5175,0.5225,0.55
"GAMETES_Epi....2H_EDM_1_1",0.555,0.47,0.54,0.4975,0.525,0.5675,0.5025,0.5125,0.51,0.51,0.505,0.5125,0.455,0.5,0.5075,0.4925
"GAMETES_Epi....2H_EDM_1_1",0.555,0.5175,0.56,0.495,0.5075,0.555,0.55,0.4925,0.495,0.495,0.51,0.495,0.5,0.51,0.52,0.51
"GAMETES_Epi....2H_EDM_1_1",0.5425,0.535,0.53,0.53,0.5525,0.615,0.5325,0.5125,0.5125,0.5125,0.49,0.5125,0.525,0.5025,0.53,0.54
"GAMETES_Het...0_EDM_2_001",0.64,0.615,0.5975,0.56,0.54,0.6425,0.645,0.5,0.495,0.5,0.5175,0.5,0.645,0.5,0.6725,0.6475
"GAMETES_Het...0_EDM_2_001",0.675,0.6575,0.675,0.55,0.62,0.6675,0.645,0.505,0.5075,0.505,0.5025,0.505,0.625,0.48,0.61,0.67
"GAMETES_Het...0_EDM_2_001",0.655,0.64,0.59,0.53,0.5525,0.62,0.64,0.445,0.4475,0.4475,0.4925,0.445,0.65,0.4525,0.595,0.6725
"GAMETES_Het...0_EDM_2_001",0.66,0.63,0.6275,0.5975,0.535,0.64,0.64,0.4875,0.4875,0.4875,0.5075,0.4875,0.615,0.4775,0.6425,0.6675
"GAMETES_Het...5_EDM_2_001",0.655,0.6475,0.6175,0.5425,0.5675,0.665,0.605,0.5,0.495,0.5,0.5275,0.4975,0.695,0.4875,0.5725,0.7025
"GAMETES_Het...5_EDM_2_001",0.7075,0.6125,0.64,0.5275,0.535,0.6475,0.61,0.495,0.495,0.495,0.505,0.495,0.6325,0.5075,0.6425,0.6875
"GAMETES_Het...5_EDM_2_001",0.6725,0.605,0.6375,0.5525,0.5525,0.66,0.635,0.5025,0.5025,0.505,0.505,0.5025,0.645,0.5,0.6975,0.665
"GAMETES_Het...5_EDM_2_001",0.705,0.5925,0.6575,0.565,0.5475,0.6625,0.6675,0.5,0.5025,0.5025,0.4925,0.5,0.6425,0.4975,0.6975,0.7075
"Hill_Valley_with_noise",0.597359735973597,0.521452145214521,0.557755775577558,0.584158415841584,0.508250825082508,0.557755775577558,0.524752475247525,0.739273927392739,0.686468646864686,0.676567656765677,0.577557755775578,0.67986798679868,0.508250825082508,0.514851485148515,0.564356435643564,0.656765676567657
"Hill_Valley_with_noise",0.554455445544555,0.495049504950495,0.537953795379538,0.508250825082508,0.551155115511551,0.514851485148515,0.508250825082508,0.70957095709571,0.683168316831683,0.68976897689769,0.603960396039604,0.66006600660066,0.488448844884488,0.501650165016502,0.511551155115512,0.567656765676568
"Hill_Valley_with_noise",0.554455445544555,0.534653465346535,0.531353135313531,0.564356435643564,0.495049504950495,0.534653465346535,0.541254125412541,0.71947194719472,0.706270627062706,0.716171617161716,0.531353135313531,0.70957095709571,0.478547854785479,0.537953795379538,0.594059405940594,0.64026402640264
